mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,K Goel,SM Pollock,15,1,3,15,1,5,4,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,K Goel,A Nehra,25,1,4,25,1,10,9,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,KC Sangakkara,SM Pollock,43,1,5,43,1,27,9,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,KC Sangakkara,DS Kulkarni,60,1,6,53,1,43,9,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,KC Sangakkara,Harbhajan Singh,70,1,7,61,0,49,12,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,K Goel,DJ Bravo,81,1,8,66,0,54,18,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,KC Sangakkara,Harbhajan Singh,86,2,9,56,1,55,4,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Yuvraj Singh,DJ Bravo,94,2,10,51,1,60,7,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Yuvraj Singh,SM Pollock,107,3,11,47,2,62,18,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,RR Sarwan,DS Kulkarni,110,3,12,40,2,63,2,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,KC Sangakkara,MA Khote,116,3,13,35,2,67,4,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,DPMD Jayawardene,A Nehra,122,4,14,36,2,69,1,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,DPMD Jayawardene,MA Khote,138,4,15,44,2,78,8,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,DPMD Jayawardene,DJ Bravo,146,4,16,39,1,83,11,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,S Sohal,Harbhajan Singh,152,5,17,42,2,88,0,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,B Lee,DS Kulkarni,157,6,18,40,3,92,0,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,PP Chawla,Harbhajan Singh,169,8,19,42,4,8,0,182
10,25-04-2008,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,B Lee,DS Kulkarni,182,10,20,40,6,16,4,182
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,S Chanderpaul,SR Watson,1,1,1,1,1,1,0,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,LRPL Taylor,Sohail Tanvir,16,1,2,16,1,12,2,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,JH Kallis,SR Watson,17,2,3,17,2,13,0,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,LRPL Taylor,Sohail Tanvir,29,2,4,29,2,25,0,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,LRPL Taylor,SR Watson,42,2,5,41,2,29,9,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,LRPL Taylor,MM Patel,57,2,6,56,1,43,10,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,V Kohli,SK Trivedi,64,3,7,48,1,44,3,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,MV Boucher,MM Patel,68,4,8,47,2,6,1,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,V Kohli,SK Trivedi,76,4,9,39,2,13,2,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,P Kumar,MM Patel,77,5,10,35,3,3,0,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,P Kumar,Sohail Tanvir,78,5,11,19,3,4,0,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,SB Joshi,SK Warne,78,6,12,14,3,0,0,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,SB Joshi,YK Pathan,88,6,13,20,2,8,2,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,SB Joshi,SK Warne,90,7,14,14,3,9,3,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Z Khan,SK Trivedi,95,7,15,18,2,14,0,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Z Khan,SK Warne,108,7,16,30,2,27,0,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Z Khan,Sohail Tanvir,112,7,17,34,1,28,3,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Z Khan,SK Warne,121,7,18,33,1,34,5,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,P Kumar,SK Trivedi,130,7,19,40,0,34,14,135
11,26-04-2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Z Khan,SR Watson,135,8,20,40,1,17,1,135
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,SC Ganguly,JDP Oram,8,0,1,8,0,7,1,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,BB McCullum,MS Gony,24,0,2,24,0,16,7,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,WP Saha,JDP Oram,32,2,3,32,2,7,0,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,WP Saha,MS Gony,38,2,4,38,2,8,5,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,WP Saha,P Amarnath,50,2,5,48,2,17,8,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,DJ Hussey,MS Gony,61,3,6,53,3,9,0,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,SC Ganguly,M Muralitharan,63,3,7,37,3,10,0,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,Mohammad Hafeez,P Amarnath,65,4,8,32,2,11,1,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,Mohammad Hafeez,M Muralitharan,69,4,9,31,2,12,3,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,Mohammad Hafeez,Joginder Sharma,72,5,10,21,3,5,1,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,LR Shukla,M Muralitharan,75,5,11,14,2,7,2,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,Mohammad Hafeez,P Amarnath,79,5,12,15,2,8,4,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,LR Shukla,JDP Oram,87,5,13,22,1,11,9,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,LR Shukla,Joginder Sharma,92,5,14,23,1,14,11,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,AB Agarkar,P Amarnath,104,6,15,32,1,15,6,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,AB Agarkar,M Muralitharan,108,6,16,33,1,16,7,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,AB Agarkar,Joginder Sharma,119,6,17,34,1,24,9,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,M Kartik,MS Gony,126,7,18,38,2,26,3,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,LR Shukla,JDP Oram,134,8,19,37,3,33,1,147
12,26-04-2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,I Sharma,Joginder Sharma,147,9,20,41,3,4,0,147
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,ST Jayasuriya,RP Singh,6,0,1,6,0,5,0,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,L Ronchi,DNT Zoysa,14,0,2,14,0,13,0,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,AM Rahane,RP Singh,15,1,3,15,1,0,0,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,ST Jayasuriya,SB Bangar,18,2,4,18,2,3,0,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,RV Uthappa,Shahid Afridi,23,2,5,19,2,4,2,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,SM Pollock,Shahid Afridi,27,3,6,21,3,4,0,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,ST Jayasuriya,DNT Zoysa,35,3,7,20,2,10,2,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,ST Jayasuriya,PP Ojha,42,3,8,24,2,11,8,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,SM Pollock,SB Bangar,47,3,9,28,1,13,11,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,SM Pollock,PP Ojha,54,3,10,31,1,18,13,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,AM Nayar,Shahid Afridi,56,4,11,29,1,15,0,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,SM Pollock,RP Singh,61,4,12,22,1,15,3,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,AM Nayar,D Kalyankrishna,69,4,13,27,1,21,5,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,AM Nayar,SB Bangar,84,5,14,37,2,5,5,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,AM Nayar,D Kalyankrishna,99,5,15,45,2,16,9,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,DJ Bravo,DNT Zoysa,116,5,16,58,1,28,12,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,MA Khote,DNT Zoysa,124,6,17,62,2,13,1,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,MA Khote,Shahid Afridi,135,6,18,62,2,23,2,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,MA Khote,SB Bangar,147,6,19,60,1,33,3,154
13,27-04-2008,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,DJ Bravo,RP Singh,154,7,20,53,2,34,7,154
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,V Sehwag,IK Pathan,9,0,1,9,0,6,2,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,S Dhawan,IK Pathan,11,1,2,11,1,3,0,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,Shoaib Malik,B Lee,17,2,3,17,2,4,4,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,Shoaib Malik,IK Pathan,29,2,4,29,2,13,6,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,G Gambhir,S Sreesanth,40,2,5,39,2,18,12,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,G Gambhir,VRV Singh,45,3,6,35,3,18,17,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,MK Tiwary,PP Chawla,54,3,7,42,2,19,5,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,KD Karthik,VRV Singh,58,4,8,40,2,7,2,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,MK Tiwary,PP Chawla,60,4,9,27,2,8,3,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,MK Tiwary,VRV Singh,69,4,10,29,2,12,8,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,MK Tiwary,PP Chawla,81,4,11,36,1,19,13,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,KD Karthik,Yuvraj Singh,88,5,12,34,2,24,15,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,R Bhatia,PP Chawla,94,5,13,36,1,20,1,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,R Bhatia,Yuvraj Singh,98,5,14,36,1,21,3,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,R Bhatia,B Lee,107,5,15,32,1,27,4,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,R Bhatia,S Sreesanth,122,5,16,40,1,29,16,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,MF Maharoof,IK Pathan,128,6,17,36,1,31,2,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,MF Maharoof,VRV Singh,139,7,18,44,2,5,0,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,MF Maharoof,B Lee,152,7,19,53,2,14,4,158
14,27-04-2008,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,MF Maharoof,IK Pathan,158,8,20,50,3,18,6,158
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,ML Hayden,DW Steyn,1,0,1,1,0,1,0,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,PA Patel,Z Khan,11,0,2,11,0,6,5,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,ML Hayden,DW Steyn,18,0,3,18,0,9,7,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,ML Hayden,Z Khan,22,1,4,22,1,13,7,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,PA Patel,P Kumar,25,1,5,24,1,9,1,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,PA Patel,Z Khan,36,1,6,34,1,15,5,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,MEK Hussey,P Kumar,43,2,7,30,2,5,1,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,MEK Hussey,JH Kallis,50,2,8,32,2,8,5,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,B Akhil,60,2,9,38,1,13,10,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,JH Kallis,65,2,10,40,1,15,13,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,B Akhil,72,2,11,36,1,20,15,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,MEK Hussey,P Kumar,83,3,12,40,1,28,18,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,B Akhil,86,3,13,36,1,19,2,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,MEK Hussey,JH Kallis,94,3,14,34,1,23,6,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,DW Steyn,102,3,15,37,1,23,14,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,MEK Hussey,B Akhil,116,3,16,44,1,36,15,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,JH Kallis,132,3,17,49,0,45,22,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,MEK Hussey,P Kumar,140,3,18,54,0,47,28,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,DW Steyn,164,3,19,70,0,51,47,178
15,28-04-2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,MEK Hussey,Z Khan,178,5,20,70,2,47,0,178
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,SM Pollock,6,2,1,6,2,1,0,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,A Nehra,15,2,2,15,2,8,2,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,SM Pollock,22,2,3,22,2,14,3,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,CRD Fernando,33,2,4,33,2,23,4,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,DS Kulkarni,38,2,5,37,2,28,4,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,DJ Bravo,40,3,6,34,1,5,0,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,DS Kulkarni,47,3,7,32,1,7,1,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,DJ Bravo,49,3,8,27,1,8,2,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,CRD Fernando,55,3,9,22,1,13,3,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,ST Jayasuriya,60,3,10,22,1,14,7,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,SM Pollock,71,3,11,31,0,16,16,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,ST Jayasuriya,74,4,12,27,1,18,17,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,SM Pollock,77,4,13,28,1,19,2,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,AB Agarkar,ST Jayasuriya,77,6,14,22,3,0,0,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DJ Bravo,87,6,15,27,3,9,1,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,ST Jayasuriya,93,7,16,21,4,12,1,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DJ Bravo,104,7,17,29,3,20,3,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,CRD Fernando,118,7,18,41,2,28,9,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DS Kulkarni,126,7,19,43,1,31,10,137
16,29-04-2008,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,CRD Fernando,137,8,20,47,1,40,0,137
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,DW Steyn,3,0,1,3,0,2,1,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,Z Khan,17,0,2,17,0,15,2,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,27,0,3,27,0,23,3,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,Z Khan,45,0,4,45,0,23,19,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,53,1,5,52,1,26,24,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,P Kumar,58,1,6,54,1,27,4,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,R Vinay Kumar,71,1,7,53,1,31,13,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,P Kumar,75,1,8,48,1,33,15,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,JH Kallis,79,1,9,34,1,34,18,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,R Vinay Kumar,91,1,10,38,0,45,19,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,JH Kallis,102,1,11,44,0,46,29,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,V Kohli,113,1,12,42,0,51,35,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,Z Khan,119,1,13,44,0,56,36,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,SB Joshi,138,1,14,59,0,68,43,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,JH Kallis,151,2,15,60,1,74,50,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Shoaib Malik,P Kumar,159,2,16,57,1,76,6,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,167,3,17,53,2,81,2,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,MK Tiwary,JH Kallis,178,4,18,58,3,86,6,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,R Bhatia,Z Khan,184,5,19,45,4,8,4,191
17,30-04-2008,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,MK Tiwary,P Kumar,191,5,20,39,3,11,8,191
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,VVS Laxman,S Sreesanth,6,0,1,6,0,5,1,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,VVS Laxman,IK Pathan,16,0,2,16,0,14,2,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,VVS Laxman,S Sreesanth,26,0,3,26,0,20,6,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,HH Gibbs,IK Pathan,30,1,4,30,1,22,1,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,VVS Laxman,S Sreesanth,38,1,5,37,1,28,2,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,VVS Laxman,VRV Singh,50,1,6,42,1,37,5,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,HH Gibbs,PP Chawla,54,2,7,36,2,39,7,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,RG Sharma,VRV Singh,59,2,8,32,1,43,1,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,VVS Laxman,PP Chawla,67,3,9,37,2,48,4,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,RG Sharma,VRV Singh,76,3,10,38,2,11,2,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,Shahid Afridi,IK Pathan,83,3,11,33,2,13,7,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,RG Sharma,Gagandeep Singh,90,4,12,36,2,14,0,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,SB Bangar,PP Chawla,93,5,13,34,3,15,1,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,SB Bangar,Gagandeep Singh,98,5,14,31,2,18,3,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,RG Sharma,PP Chawla,111,6,15,35,3,30,1,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,RG Sharma,Gagandeep Singh,119,6,16,36,3,38,1,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,RG Sharma,S Sreesanth,128,7,17,38,3,46,1,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,RG Sharma,VRV Singh,137,7,18,44,2,53,2,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,RG Sharma,Gagandeep Singh,154,7,19,56,2,69,3,164
18,01-05-2008,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,RG Sharma,IK Pathan,164,8,20,53,2,76,2,164
19,01-05-2008,Sawai Mansingh Stadium,Rajasthan Royals,Kolkata Knight Riders,SA Asnodkar,AB Dinda,5,0,1,5,0,4,1,196
19,01-05-2008,Sawai Mansingh Stadium,Rajasthan Royals,Kolkata Knight Riders,GC Smith,I Sharma,11,1,2,11,1,9,2,196
19,01-05-2008,Sawai Mansingh Stadium,Rajasthan Royals,Kolkata Knight Riders,M Kaif,AB Dinda,21,1,3,21,1,10,8,196
